id	author name	title catalog	pub date
341454	Author of Frederick, or, The fortunate beggar	The history of Lord Ashborn, and the Honourable Miss Howe, or, The reclaimed libertine : in three volumes / by the Author of Frederick, or, The fortunate beggar.	1773
341455		The History of Lord Belford, and Miss Sophia Woodley : in a series of letters.	1784
341457	Haywood, Eliza Fowler	The history of Miss Betsy Thoughtless / by Mrs. Haywood : in four volumes.	1783
341458	Author of Lucinda Courtney	The history of Miss Lucinda Courtney : in a series of original letters written by herself to her friend, Miss Constantia Bellmour : in three volumes.	1773
341460		The History of Peggy Black and Wilmot Bond.	1784
341461	Day, Thomas	The history of Sandford and Merton : a work intended for the use of children.	1783
341462	Isla, JoseÃÅ Francisco de	The history of the famous preacher Friar Gerund de Campazas,otherwise Gerund Zotes / translated from the Spanish.	1772
341463		The History of the Miss Baltimores : in a series of letters.	1783
341465	Cervantes Saavedra, Miguel de	The history of the renowned Don Quixote de la Mancha. Including, minutely, every curious incident attending his faithful squire and servant, Sancho Panza. Interspersed with ludicrous dialogues, rhapsodies, madrigals, and serenades. The whole replete with infinite humour and drollery. Tr. from the original Spanish of Miguel de Cervantes Saavedra. By Charles Henry Wilmot, esq.	1774
341466	Chater, John	The history of Tom Rigby : in three volumes.	1773
341467	Smollett, Tobias George	The expedition of Humphry Clinker / by the author of Roderick Random : in three volumes.	1771
341468		The Husband\\\'s resentment, or, The history of Lady Manchester : a novel : in two volumes.	1776
341469	Marmontel, Jean FranÁois	The Incas : or, The destruction of the empire of Peru. / By M. Marmontel.	1777
341471	M\'Donald, A	The independent : a novel : two volumes in one.	1784
341473	A Lady	An interesting sketch of genteel life / by a Lady.	1782
341475	Haywood, Eliza Fowler	The invisibe [sic] spy / by Explorabilis : in two volumes.	1773
341476	A Lady	The Irish guardian : a pathetic story : in two volumes / by a Lady.	1776
341477		The Irishman, or, The favourite of fortune : a satirical novel founded upon facts.	1772
341479	Cogan, T	John Buncle, junior, gentleman.	1776
341480	Johnstone, Charles	The history of John Juniper, Esq. alias Juniper Jack : containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman / by the editor of The adventures of a guinea.	1781
341481		The Journey to London, or, The history of the Selby-family.	1774
341482	Mackenzie, Henry	Julia de Roubigné : a tale, in a series of letters / published by the author of The man of feeling, and The man of the world : in two volumes.	1777
341483	Mackenzie, Henry	Julia de Roubigné : a tale, in a series of letters / published by the author of The man of feeling, and The man of the world : in two volumes.	1781
341484	Brooke, Henry	Juliet Grenville, or, The history of the human heart : three volumes in two / by Mr. Brooke.	1774
341486	Griffith	The history of Lady Barton : a novel in letters / by Mrs. Griffith : in three volumes.	1771
341489	Stedman, John	Laelius and Hortensia, or, Thoughts on the nature and objects of taste and genius : in a series of letters to two friends.	1782
341490	Young lady	Laura and Augustus : an authentic story, in a series of letters / by a Young Lady : in three volumes.	1784
341505		A Lesson for lovers, or, The history of Colonel Melville, and Lady Charlotte Richley.	1783
341506	Combe, William	Letters between two lovers, and their friends / by the author of Letters supposed to have been written by Yorick and Eliza : in three volumes.	1781
341507	Vigor, William	Letters from a lady, who resided some years in Russia, to her friend in England : with historical notes.	1775
341508	Clara	Letters from Clara, or, The effusions of the heart.	1771
341517	Riccoboni, Marie Jeanne	Letters from Elizabeth Sophia de Valiere to her friend Louisa Hortensia de Canteleu / by Madam Riccoboni ; translated from the French by Mr. Maceuen : in two volumes.	1772
341519	Collyer, Mary	Letters from Felicia to Charlotte : containing a series of the most interesting events, interspersed with moral reflections, chiefly tending to prove that the seeds of virtue are implanted in the mind of every reasonable being : in two volumes.	1773
341520	Henrietta	Letters from Henrietta to Morvina : interspersed with anecdotes, historical and amusing, of the different courts and countries through which she passed : founded on facts : in two volumes.	1777
341521	Lysander	Letters from Lysander : or Amusement for the good-humoured.	1773
341522	Sterne, Laurence	Letters from Yorick to Eliza.	1775
341523	Abelard, Peter	Letters of Abelard and Heloise : To which is prefixed a particular account of their lives, amours, and misfortunes / By the late John Hughes, Esq. ; Together with the poem of Eloisa to Abelard By Mr. Pope ; And, (to which is now added), the poem of Abelard to Eloisa By Mrs. Madan.	1782
341524	Sterne, Laurence	Letters supposed to have been written by Yorick and Eliza ...	1779
341525	Pratt	Liberal opinions, or, The history of Benignus. By Mr. Pratt.	1783
341526	Kimber, Edward	The life and adventures of Joe Thompson : a narrative founded on fact / by Mr. Kimber : in two volumes.	1783
341527	Paltock, Robert	The life and adventures of Peter Wilkins, a Cornish man ... Taken from his own mouth, in his passage to England, from off Cape Horn in America, in the ship Hector. With an introduction ... by R. S., a passenger in the Hector.	1784
341528	Amory, Thomas	The life of John Buncle, esq.; containing various observations and reflections, made in several parts of the world, and many extraordinary relations.	1770
341529	Wall, Anne	The life of Lamenther: a true history. Written by herself ... Containing a just account of the many misfortunes she underwent, occasioned by the ill treatment of an unnatural father ...	1771
341530	Gellert, Christian FuÃàrchtegott	The life of the countess of G / by Gellert ; translated from the German by a lady.	1776
341531		Louisa : A sentimental novel ...	1771
341532	Seward, Anna	Louisa, : a poetical novel, in four epistles. / By Miss Seward.	1784
341533	Croft, Herbert	Love and madness : A story too true : In a series of letters      between parties, whose names would perhaps be mentioned, were they less known,  or less lamented ...	1780
341534		Genuine copies of all the love letters and cards which passed between an illustrious personage and a noble lady during the course of a late amour : published by a proctor of Doctors Commons.	1770
341535	Seally, John	The loves of Calisto and Emira, or, The fatal legacy : published from originals / by John Seally ...	1776
341536		The Loves of Mirtil son of Adonis, a pastoral ...	1770
341537		The Maid of quality, or, The history of Lady Lucy Layton : in two volumes.	1770
341538	A Lady	The maiden aunt / written by a Lady : in three volumes.	1776
341541	Mackenzie, Henry	The man of the world : in two parts.	1773
341542	BarbeÃÅ-Marbois, FrancÃßois	Letters of the Marchioness of Pompadour : from MDCCLIII to MDCCLXII inclusive : in two volumes.	1771
341545	PreÃÅvost	The memoirs and adventures of the Marquis de Bretagne, and Duc d\\\'Harcourt : Written originally in French / and now done into English, by Mr. Erskine.	1770
341547	Framery, Nicolas Etienne	Memoirs of the Marquis de St. Forlaix : translated from the French of Mons. Framery / by Mrs. Brooke.	1770
341548		The Married victim: or, the history of Lady Villars : a narrative founded on facts.	1772
341549	Author of Eliza Warwick	Masquerades, or, What you will / by the Author of Eliza Warwick, &c. : in four volumes.	1780
341550	Author of Eliza Warwick	Masquerades, or, What you will / by the Author of Eliza Warwick, &c. : in two volumes.	1781
341551		The History of Melinda Harley, Yorkshire.	1777
341552	Kelly, Hugh	Memoirs of a Magdalen; or, The history of Louisa Mildmay. / By Hugh Kelly ...	1782
341553		Memoirs of Lady Woodford / written by herself, and addressed to a friend : in two volumes.	1782
341554		Memoirs of Maitre Jacques, of Savoy ...	1779
341555		Memoirs of Mr. Wilson, or, The providential adultery : in two volumes.	1771
341556		Memoirs of the late Edw. W---ly M--tague, Esq. : with remarks on the manners and customs of the oriental world : collected and published from original posthumous papers.	1777
341557		The midnight rambler , or, new nocturnal spy, for the present year : containing a complete description of the modern transactions of London and Westminster, from the hours of nine in the evening, till six in the morning ...	1772
341558	Hanway, Jonas	Midnight the signal : in sixteen letters to a lady of quality.	1779
341560	Faulkner, Mary Anne	The genuine memoirs of Miss Faulkner : otherwise Mrs. D***l**n, or Countess of H*****x in expectancy : containing the amours and intrigues of several persons of high distinction and remarkable characters, with some curious political anecdotes never before published.	1770
341561	Sheridan, Frances Chamberlaine	Memoirs of Miss Sidney Bidulph : extracted from her own journal ...	1770
341562	Rogers, A	The history of Miss Temple : in two volumes / by a young lady.	1777
341563	Treyssac de Vergy, Pierre Henri	The mistakes of the heart, or Memoirs of Lady Carolina Pelham and Lady Victoria Nevil : in a series of letters / published by M. Treyssac de Vergy ... : in three volumes.	1770
341564		The Modern Atalantis, or, The devil in an air balloon : containing the characters and secret memoirs of the most conspicuous persons of high quality, of both sexes, in the island of Libertusia in the Western Ocean / translated from the Libertusian language.	1784
341565		The Modern fine gentleman : a novel, in two volumes.	1774
341566	Marmontel, Jean FranÁois	Moral tales / by M. Marmontel ; in two volumes.	1780
341567	Bage, Robert	Mount Henneth : a novel, in two volumes.	1782
341568	Bage, Robert	Mount Henneth : a novel, in two volumes.	1782
341570	Man, Henry	Mr. Bentley, the rural philosopher : a tale, in two volumes.	1775
341572	A Lady	The mutability of human life, or, Memoirs of Adelaide, Marchioness of Melville / by a Lady : in two volumes.	1777
341573		Nature : a novel : in a series of letters.	1770
341574	Gessner, Salomon	New idylles, by Gessner. Tr. by W. Hooper, M.D. With a letter to M. Fuslin, on landscape painting, and the Two friend of Bourbon, a moral tale, by M. Diderot.	1776
341575		The midnight rambler; or, new nocturnal spy, for the present year: containing a complete description of the modern transactions of London and Westminster, from the hours of nine in the evening, till six in the morning. Exhibiting great variety of midnight scenes and adventures in real life, both serious and comic: wherein are displayed the various humours and transactions of the different inhabitants of the metropolis--from the duke in high, down to the cobler in the low life--and from the dutchess in St. James\\\'s, down to the oyster woman at Billingsgate, &c. &c. Illustrated with real characters, and whimsical anecdotes, of several votaries of Bacchus and Venus, from the first-rate bucks, bloods, and filles de joye, down to those in more humble stations; as well as those in more deplorable conditions, whose utmost prospects are through the bars of a prison. Also the characters of gaolers, round-house keepers, mercenary beadles, reforming constables, &c. &c.	1772
341576		The new modern story-teller : in a variety of original tales and novels, in verse and in prose : Among which is now first published, by desire, the celebrated tale of the Lawyer and his inkhorn : With a new epilogue.	1772
341580		The News-paper wedding, or An advertisement for a husband : a novel : founded on incidents which arose in consequence of an advertisement that appeared in the Daily advertiser of July 29, 1772 : including a number of original letters on the subject of love and marriage.	1774
341581	Austin	The noble family : a novel : in a series of letters / by Mrs. Austin.	1771
341585	Skinn	The old maid; or, History of Miss Ravensworth : in a series of letters / by Mrs. Skinn ... : in three volumes.	1771
341597	Combe, William	Original love-letters between a lady of quality and a person of inferior station.	1784
341598	Treyssac de Vergy, Pierre Henri	The palinode, or The triumphs of virtue over love : a sentimental novel, in which are painted to the life the characters and manners of some of the most celebrated beauties in England / by Mr. Treyssac de Vergy.	1771
341601		The paths of virtue delineated, or, The history in miniature of the celebrated Pamela, Clarissa Harlowe, and Sir Charles Grandison.	1773
341602		Peggy and Patty, or, The sisters of Ashdale : in four volumes.	1783
341603		The Philosophical Quixote, or, Memoirs of Mr. David Wilkins : in a series of letters.	1782
341604	Barclay, John	The Phoenix, or The history of Polyarchus and Argenis / translated from the Latin by a lady : in four volumes.	1772
341606	Dubois-Fontanelle, Jean Gaspard	The shipwreck and adventures of Monsieur Pierre Viaud, a native of Bourdeaux, and captain of a ship. Tr. from the French, by Mrs. Griffith.	1771
341607	Johnstone, Charles	The pilgrim, or, A picture of life : in a series of letters, written mostly from London by a Chinese philosopher, to his friend at Quang-Tong : containing remarks upon the laws, customs, and manners of the English and other nations : illustrated by a variety of curious and interesting anecdotes, and characters drawn from real life / by the editor of Chrysal.	1775
341608	Jenner, Charles	The placid man, or Memoirs of Sir Charles Beville : in two volumes.	1770
341610	Jenner, Charles	The placid man, or, Memoirs of Sir Charles Beville / by Charles Jenner ... : in two volume [sic].	1773
341613	Bicknell, Alexander	Prince Arthur : an allegorical romance : the story from Spenser : in two volumes.	1779
341614	Pratt	The pupil of pleasure, or, The new system illustrated / by Courtney Melmoth.	1776
341615	Pratt	The pupil of pleasure / by the author of the Tutor of truth.	1781
341616	Bonhote	The rambles of Mr. Frankly. Published by his sister ...	1772
341618	Lee, Sophia	The recess, or, A tale of other times / by the author of The chapter of accidents.	1783
341622		The Relapse : a novel : in two volumes.	1780
341624	Johnstone, Charles	The reverie, or, A flight to the paradise of fools / by the editor of the Adventures of a guinea : in two volumes.	1776
341625	Young lady	The ring : a novel, in a series of letters / by a young lady.	1784
341626	Chiari, Pietro	Rosara, or, The adventures of an actress : a story from real life / translated from the Italian of Pietro Chiari.	1771
341628		The Royal adventurers, or The conflict of love : a novel.	1773
341629	A Lady	The school for husbands / written by a Lady : in two volumes.	1776
341636	Sterne, Laurence	A sentimental journey through France and Italy, by Mr. Yorick : in two volumes / by the Rev. Mr. Sterne.	1782
341639	Pratt	Shenstone-Green, or, The new Paradise lost : being a history of human nature : in three volumes / written by the proprietor of the Green, the editor Courtney Melmoth.	1779
341640	Pratt	Shenstone-Green, or, The new Paradise lost : being a history of human nature : in three volumes / written by the proprietor of the Green ; and published by the author of Liberal opinions.	1780
341646	Dodd, William	The sisters, or, The history of Lucy and Caroline Sanson, entrusted to a false friend : in two volumes / by the Rev. Dr. Dodd.	1781
341647		A sketch of the times, or, Memoirs of Lord Derville : in two volumes.	1781
341649	Keate, George	Sketches from nature : taken, and coloured, in a journey to Margate / published from the original designs by George Keate.	1779
341650	Langhorne, John	Solyman and Almena : an oriental tale / by Dr. Langhorne.	1780
341652	Griffith, Richard	Something new : in two volumes.	1772
341654	CrÈbillon, Claude-Prosper Jolyot de	The sopha : a moral tale / translated from the French of Monsieur Crebillon.	1781
341657		Sophronia, or Letters to the ladies.	1775
341658	Goethe, Johann Wolfgang von	The sorrows of Werter : a German story.	1780
341659	Graves, Richard	The spiritual Quixote, or, The summer\\\'s ramble of Mr. Geoffry Wildgoose : a comic romance : in three volumes.	1773
341662	Penn, James	The Surry cottage / by James Penn.	1779
341663		Sutton-Abbey : a novel, in a series of letters : founded on facts.	1780
341666	Devonshire, Georgiana Spencer Cavendish	The sylph : a novel. In two volumes.	1779
341667	Swift, Jonathan	A tale of a tub : written for the universal improvement of mankind : to which is added, An account of a battle between the ancient and modern books in St. James\\\'s Library : with the author\\\'s apology and explanatory notes / by W. Wotton, B.D. and others	1781
341668	Swift, Jonathan	Travels into several remote nations of the world  / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1770
341670	Swift, Jonathan	Travels into remote nations of the world  / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1771
341672	Fordyce, David	The temple of virtue : a dream / Published by James Fordyce ...	1775
341673	Scott, Sarah	The test of filial duty : in a series of letters between Miss Emilia Leonard, and Miss Charlotte Arlington : a novel, in two volumes.	1772
341675	Langhorne, John	Letters between Theodosius and Constantia ... : now first published from the original manuscripts.	1770
341677		Travels into France and Italy : in a series of letters to a lady : in two volumes.	1771
341679	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1774
341680	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1775
341681	Murray, James	The travels of the imagination : a true journey from Newcastle to London, in a stage-coach : with observations upon the metropolis / by J.M.	1773
341684	A Lady	The trinket : a novel / by a lady.	1774
341686	Sterne, Laurence	The life and opinions of Tristram Shandy, gentleman / by Mr. Sterne.	1781
341687		The Triumph of benevolence; or, The history of Francis Wills : in two volumes.	1772
341690	Parry, James	The true anti-Pamela, or, Memoirs of Mr. James Parry, late organist of Ross in Herefordshire : in which are inserted, his amours with the celebrated Miss ------ of Monmouthshire / written by himself ; in two parts compleat, Part I. Memoirs of his life and amours, Part II. A journal of his adventures in a cruise against the Spaniards, on board the Revenge privateer, Capt. Wimble : with his genuine letters of love and gallantry.	1770
341691	Pratt	The tutor of truth / by the author of The pupil of pleasure, &c. &c. : in two volumes.	1779
341692		\\\'Twas wrong to marry him, or, The history of Lady Dursley.	1773
341694	Reeve, Clara	The two mentors : a modern story / by the author of The old English baron.	1783
341695		Una and Arthur : an allegorical history : the incidents from Spenser : in two volumes.	1779
341697	Simes, Thomas	A true narrative of an unfortunate elopement : in a series of letters / by ****** S----, Esq;	1770
341699	Octavia	Unfortunate sensibility, or, The life of Mrs. L****** / written by herself ; in a series of sentimental letters ; dedicated to Mr. Yorick, in the Elysian Fields : in two volumes.	1784
341702	A Lady	The unfortunate union, or, The test of virtue : a story founded on facts, and calculated to promote the cause of virtue in younger minds / written by a Lady.	1779
341703	Haller, Albrecht von	Usong : an Eastern narrative / written in German by Baron Haller : in two volumes.	1772
341704		The Vicar of Bray : a tale.	1771
341706	Potter, John	The virtuous villagers : a novel, in a series of letters / by John Potter ... : in two volumes.	1784
341708	Author of The way to loose him	The way to please him, or, The history of Lady Sedley / by the Author of the way to lose him : in two volumes.	1773
341709		The Wedding ring, or, History of Miss Sidney : in a series of letters : in three volumes.	1779
341711		Woodbury, or, The memoirs of William Marchmont, Esq. and Miss Walbrook : in letters : in two volumes.	1773
341712	Swift, Jonathan	The works of Dr. Jonathan Swift, Dean of St. Patrick\\\'s, Dublin : in thirteen volumes.	1774
341714	Swift, Jonathan	The works of Jonathan Swift, D.D., D.S.P.D. : With notes historical and critical / by J. Hawkesworth and others.	1778
341715	Swift, Jonathan	The works of Jonathan Swift, D.D., D.S.P.D. : With notes historical and critical / by J. Hawkesworth and others.	1780
341717	Swift, Jonathan	The works of Jonathan Swift D. D., D. S. P. D. / With notes historical and critical, by J. Hawkesworth and others ...	1781
341720	Swift, Jonathan	The works of the reverend Dr. Jonathan Swift, Dean of St. Patrick\\\'s, Dublin : in twenty volumes.	1772
341722		The Younger brother : a tale.	1770
360997	Haywood, Eliza Fowler	The distressed orphan, or, Love in a mad house : ...  interspersed with a great many entertaining letters / written by herself,    after her happy union with the colonel.	1770
361053		The Memoirs of Miss Arabella Bolton : containing a genuine account of her seduction and the barbarous treatment she afterwards received from the Hon. Colonel L----l, the present supposed M------r for the County of Middlesex : with various other misfortunes and embarrassments into which this unhappy young woman has been cruelly involved, through the vicissitudes of life and the villainy of her seducer : the whole taken from the original letters of the said Colonel L-----l to Dr. Kelly, who attended her in the greatest misfortunes and distresses under which she laboured, and also from several original letters from Dr. Kelly and Miss Bolton, and from other authenticated papers in the hands of the publisher.	1770
379615		Letters between an English lady and her friend at Paris : in which are contained The memoirs of Mrs. Williams / by a lady : in two volumes.	1770
379626	Haywood, Eliza Fowler	The invisibe [sic] spy. [electronic resource] : By Explorabilis. In two volumes. ...	1773
379651	Voltaire	Le taureau blanc, or, The white bull : from the French / translated from the Syriac by M. De Voltaire.	1774
379654		La belle philosophe, or the fair philosopher : in two volumes.	1774
379658	Bicknell, Alexander	The benevolent man, or The history of Mr. Belville : in which is introduced the remarkable adventures of Captain Maclean, the hermit : in two volumes.	1775
379664	A Lady	Coxheath-Camp : a novel, in a series of letters / by a Lady : in two volumes.	1779
379665		The Hermit of the rock, or, The history of the Marchioness de Lausanne, and the Comte de Luzy / translated from a French manuscript : in three volumes.	1779
380155		The Unfortunate dutchess, or, The lucky gamester : a novel, founded on a true story.	1739
380195	Argens, Jean-Baptiste de Boyer	Chinese letters. Being philosophical, historical, and critical correspondence between a Chinese traveller at Paris, and his countrymen in China, Muscovy, Persia and Japan. Translated from the originals into French, by the Marquis d\\\'Argens, author of the letters juives, or Jewish spy; and now done into English.	1741
380529	Lyttelton, George Lyttelton	The court-secret : a melancholy truth : now first translated from the original Arabic / by an adept in the oriental tongues.	1741
380552		The History and adventures of Don Alphonso Blas de Lirias, son of Gil Blas of Santillane / translated from the Spanish original.	1741
380847	Mouhy, Charles de Fieux	The busy-body: or, Successful spy: being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprising even to rashness ... [Tr. from the French]	1742
381001		The History of Eliza Warwick : in two volumes.	1778
381052	Bicknell, Alexander	The benevolent man, or The history of Mr. Belville : in which is introduced the remarkable adventures of Captain Maclean, the hermit : in two volumes.	1775
381054		The history of Lady Anne Neville, sister to the great Earl of Warwick: in which are interspersed memoirs of that nobleman, and the principal characters of the age in which she lived. [epigraph] In two volumes. Vol. II.	1775
381689	Brooke, Henry	Juliet Grenville, or, The history of the human heart : three volumes in two / by Mr. Brooke.	1774
440184	Fielding, Sarah	The lives of Cleopatra and Octavia by the author of David Simple.	1757
440185	Fielding, Sarah	The lives of Cleopatra and Octavia  by the author of David Simple.	1757
440186	Fielding, Sarah	The lives of Cleopatra and Octavia / by the author of David Simple.	1758
440187	Fielding, Sarah	The lives of Cleopatra and Octavia / by the author of David Simple.	1758
440188		The Cloister, or, The amours of Sainfroid, a Jesuit, and Eulalia, a nun / Translated from the French.	1758
440189		The Life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier : who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal serjeant, and pay-master serjeant, and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed, and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.	1756
440190		The Life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier : who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal serjeant, and pay-master serjeant, and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed, and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.	1756
440191		The Life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier : who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal serjeant, and pay-master serjeant, and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed, and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.	1756
440192	Fielding, Sarah	The cry : a new dramatic fable : in two volumes.	1754
440193	Kimber, Edward	The juvenile adventures of David Ranger, esq. : from an original manuscript found in the collections of a late noble lord.	1752
440194	Gentleman of Oxford	The devil upon crutches in England, or, Night-scenes in London : a satirical work ; written upon the plan of the celebrated Diable boiteux of monsieur Le Sage... / by a gentleman of Oxford.	1759
440195	Morris, Drake	The travels of Mr. Drake Morris, merchant in London : containing his sufferings and distresses in several voyages at sea / written by himself.	1755
440196	King, William	The dreamer.	1754
440197	King, William	The dreamer.	1754
440198	Author of Emily	Emily, or, The history of a natural daughter :  in two volumes.	1756
440199		The Memoirs of Fidelio and Harriot : wherein the contrast between virtue and vice is fully exhibited from a real fact transacted in the year 1720.	1756
440200	Bannac, Adolphus	The fortunate villager, or, Memoirs of Sir Andrew Thompson : in two volumes.	1750
440201		The history and adventures of Frank Hammond.	1755
440202	Long, Edward	The anti-Gallican, or, The history and adventures of Harry Cobham, Esquire.	1757
440203	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1751
440204	Swift, Jonathan	Travels into several remote nations of the world : in four parts  / By Lemuel Gulliver first a surgeon, and then a captain of several ships.	1751
440205	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver first a surgeon, and then a captain of several ships.	1751
440206	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver first a surgeon, and then a captain of several ships.	1751
440207	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1752
440208	Charke, Charlotte	The history of Henry Dumont, Esq., and Miss Charlotte Evelyn : consisting of variety of entertaining characters, and very interesting subjects : with some critical remarks on comick actors /  by Mrs Charke.	1756
440210		The history of my own life : Being an account of many of the severest trials imposed by an implacable father, upon the most affectionate pair that ever entered the marriage state.	1756
440211	Marivaux, Pierre Carlet de Chamblain de	The life, misfortunes and adventures of Indiana, the virtuous orphan / written by herself : illustrated with several copper plates.	1755
440212	Slade, John	The adventures of Jerry Buck / by Mr. John Slade.	1754
440213	Slade, John	The adventures of Jerry Buck / By Mr. John Slade	1754
440214	Slade, John	The adventures of Jerry Buck / By Mr. John Slade.	1754
440215	Haywood, Eliza Fowler	The history of Jemmy and Jenny Jessamy: In three volumes By the author of The History of Betsy Thoughtless	1753
440216	Haywood, Eliza Fowler	The history of Jemmy and Jenny Jessamy: In three volumes By the author of The History of Betsy Thoughtless	1753
440218	Amory, Thomas	The life of John Buncle, esq. : containing various observations and reflections, made in several parts of the world; and many extraordinary relations.	1756
440219	Kelly, John	The memoirs of the life of John Medley, Esq., or, Fortune reconcil\\\'d to merit / by the author of Pamela\\\'s conduct in high life. The memoirs of the life of John Medley, Esq; or, fortune reconcil\\\'d to merit. By the author of Pamela\\\'s conduct in high life. Vol. I.  Letter-press Full Volume v.1	1756
440220	Fielding, Henry	The life of Mr. Jonathan Wild the great ... /  by Henry Fielding, Esq;	1754
440222	Leprince de Beaumont	The history of a young lady of distinction : in a series of letters : in two volumes.	1754
440223		The  memoirs of a young lady of quality, a platonist.	1756
440224		The  memoirs of a young lady of quality, a platonist.	1756
440225	Defoe, Daniel	The history of the great plague in London, in the year 1665 : Containing observations and memorials of the most remarkable occurrences both public and private, that happened during that dreadful period / by a citizen, who lived the whole time in London ; To which is added, A journal of the plague at Marseilles, in the year 1720.	1754
440226	Smythies	The history of Lucy Wellers. Written by a lady.	1754
440227	Shebbeare, John	Lydia, or, Filial piety : a novel / by the author of The marriage-act, a novel, and Letters on the English nation.	1755
440228	Shebbeare, John	Lydia, or Filial piety: A novel / By the author of The marriage-act, a novel, and Letters on the English nation.	1755
440231	Mouhy, Charles de Fieux	The fortunate country maid. Being the entertaining memoirs of the present celebrated Marchioness of L--- V--- ... From the French of the Chevalier de Mouhy ...	1758
440232	Shebbeare, John	The marriage act : a novel, in which the ruin of female honour, the contempt of the clergy, the destruction of private and public liberty, with other fatal consequences are considered : in a series of interesting adventures.	1754
440233		Modern characters : illustrated by histories in real life, and address\\\'d to the polite world.	1753
440234	Kimber, Edward	The history of the life and adventures of Mr. Anderson :  containing his strange varieties of fortune in Europe and America : compiled from his own papers.	1754
440235	Tessin, Carl Gustaf	Letters from an old man to a young prince, with the answers Translated from the Swedish ; to which are prefixed those of Her present Majesty to her son, with the translations : in two volumes.	1756
440236		Memoirs of an Oxford scholar :  containing his amour with the beauriful Miss L-, of Essex, and interspers\\\'d with several entertaining incidents /  written by Himself	1756
440237		The History of Polly Willis, an orphan.	1755
440238		The prater By Nicholas Babble, esq.	1752
440239	Garfigny,	Letters of Princess Zilia to Prince Aza of Peru / Newly translated from the French original. By James Seguinn, teacher of the French tongue in Hereford. translated from the French original by James Seguin	1775
440240	Gardiner, Richard	The history of Pudica, a lady of N-rf-lk :  with an account of her five lovers, viz. Dick Merryfellow, Count Antiquary, young \\\'Squire Fog, of Dumplin-Hall, Jack Shadwell, of the Lodge, and Miles Dinglebob, of Popgun-hall, Esq. : together with Miss Pudica\\\'s sense of the word eclaircissement, and an epithalamium on her nuptials, by Tom Tenor, Clerk of the Parish, to the tune of, Green grow the rushes o\\\' / by William Honeycomb, Esq.	1754
440241	Hampton, James	Reflections on ancient and modern history.	1746
440242		The History of Sir Roger and his son Joe: in two volumes	1757
440243		The Temple beau, or the town coquets: a novel	1754
440244		The Theatre of love :  a collection of novels, (none of which were ever printed before).	1759
440245	R. P.	Virtue triumphant, and pride abased : in the humorous history of Dickey Gotham and Doll Clod : digested from antient tractates, and the records of those memorable families, now extant at Addle Hall, in Nottinghamshire / by R. P. Biographer.	1753
440247	Victor, Benjamin	The widow of the wood :  being an authentic narrative of a late remarkable transaction in Staffordshire.	1769
440250	Victor, Benjamin	The widow of the wood	1755
440251	Victor, Benjamin	The widow of the wood.	1755
